country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
POL,UNFCCC_AI,Industrial Processes and Product Use,N2O,3.25150282,2.909952742,2.865438276,3.249476419,3.244276356,3.57844292,3.578473459,3.375425933,3.141164147,3.09159408,3.738940832,3.831382746,3.200649537,3.785747917,3.875342653,4.053168173,4.029256632,4.178680044,3.542607992,1.041871923,1.099549399,1.01543044,1.111341168,0.873211901,0.764651494,0.694549233,0.722846873,0.572246513,0.605410036,0.56392043,0.487897884,0.578996566
POL,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,-28.49366301,-21.42820575,-0.205557251,-7.919911813,-7.474397781,-17.71692996,-35.12783127,-35.01802837,-40.73297796,-37.93944435,-34.5691062,-26.80585222,-35.48840892,-37.47010425,-48.68784881,-48.01851766,-42.10645175,-35.23616237,-34.83286324,-34.74952461,-32.96229865,-38.41715383,-38.7994372,-40.96115488,-33.48112974,-29.14345695,-36.39576341,-37.38879743,-36.74826989,-18.29450421,-18.95784972,-20.09472295
POL,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,0.055133009,0.024752055,0.295054987,0.05843967,0.06167602,0.042755725,0.089087489,0.044728582,0.026837018,0.05378328,0.043128751,0.022191004,0.034225474,0.130270409,0.025958354,0.03734412,0.042025054,0.021576653,0.022155031,0.026613742,0.014212505,0.018350878,0.04588806,0.010869112,0.020018452,0.037775306,0.01390128,0.00791123,0.020204768,0.027879279,0.058954542,0.0077081
POL,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,-30.16774144,-23.00479965,-2.150949508,-9.471632218,-8.973948789,-19.14122253,-36.58185139,-36.34995764,-41.9929976,-39.21006173,-35.76496933,-27.88729015,-36.56562585,-38.69418562,-49.68696314,-48.98735464,-43.03774691,-36.12888069,-35.72513619,-35.64353299,-33.87033781,-39.32264612,-39.74949047,-41.87338709,-34.46323399,-30.88689597,-38.13991359,-39.14907448,-38.52264975,-20.0657024,-20.78376052,-21.84451759
POL,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,1.618945426,1.551841845,1.65033727,1.493280735,1.437874988,1.381536849,1.364932626,1.287200685,1.233182632,1.216834095,1.15273438,1.059246934,1.042991456,1.093810962,0.973155975,0.931492861,0.889270099,0.871141663,0.870117923,0.867394633,0.893826649,0.887141416,0.904165208,0.901363098,0.962085797,1.705663713,1.730248896,1.752365816,1.754175101,1.743318911,1.766956264,1.742086544
POL,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,0.12747165,0.126969793,0.120966919,0.130155614,0.150945836,0.351113926,0.428371845,0.526909315,0.600508341,0.758701073,1.207213857,1.709692862,2.262388951,2.822536697,3.360721586,3.960547693,4.651269594,5.088977755,5.547083891,5.710721331,5.652336325,6.162025468,6.403971414,6.030006725,6.570033811,5.676629311,5.783430026,5.870131947,5.702310826,5.409284589,5.217375097,5.039942472
POL,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,446.0606593,441.7518358,450.6510784,443.0174306,437.353135,429.0149434,425.2557087,414.9942996,378.6567904,369.5923528,359.4236212,365.7171166,346.8134081,358.0684749,352.1115799,352.6901713,373.2348471,379.4166669,373.0243153,355.0772917,374.2746621,367.3816035,359.1012976,352.9203836,347.5835879,354.2518734,357.9195057,371.614378,372.255678,368.0918592,352.3545832,379.3437661
POL,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,70.00435837,65.69655957,64.55895348,62.96381771,61.81580286,60.3107515,59.41023128,58.84436289,56.45193687,54.79061364,52.49013837,54.3165067,52.24354781,52.45095032,51.70500045,51.81422032,51.64174411,50.37184419,49.87746308,48.11207331,47.77364392,46.18837636,45.65362072,45.8449039,45.18929685,45.97900403,45.48195592,45.87966322,46.46502315,43.56237777,43.2470621,42.71241861
POL,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,346.4735093,350.6179743,362.3596306,355.7032467,351.2444754,343.4733261,340.7035585,330.8857165,297.0834323,290.0561357,281.6872528,285.6132602,269.5571341,280.2555492,274.1071566,273.7777037,293.5349145,299.7913197,293.8419418,280.3776773,300.3542376,294.2761191,286.2038056,280.0536566,275.1192145,281.8285255,285.4070764,297.6163417,297.5582557,297.6168246,281.6533338,309.2326455
POL,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,29.45532005,25.31033215,23.61152744,24.22021054,24.14191091,24.87975193,24.71354716,24.73731098,24.52091288,23.98690236,24.0390162,24.07765681,22.75033716,22.5394387,22.93870125,23.1376996,23.40691894,24.1645253,23.75782653,20.87681981,20.49444424,20.75508252,20.83989983,20.99181637,20.70504269,20.76771455,21.24704338,22.24824108,22.53008833,21.50337226,22.23681221,22.35875943
POL,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,0.12747165,0.126969793,0.120966919,0.130155614,0.150945836,0.351113926,0.428371845,0.526909315,0.600508341,0.758701073,1.207213857,1.709692862,2.262388951,2.822536697,3.360721586,3.960547693,4.651269594,5.088977755,5.547083891,5.710721331,5.652336325,6.162025468,6.403971414,6.030006725,6.570033811,5.676629311,5.783430026,5.870131947,5.702310826,5.409284589,5.217375097,5.039942472
POL,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,474.5543223,463.1800415,450.8566356,450.9373424,444.8275328,446.7318734,460.38354,450.012328,419.3897683,407.5317971,393.9927274,392.5229688,382.301817,395.5385792,400.7994287,400.708689,415.3412989,414.6528293,407.8571785,389.8268164,407.2369608,405.7987573,397.9007348,393.8815385,381.0647176,383.3953303,394.3152692,409.0031754,409.0039479,386.3863634,371.3124329,399.438489
POL,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,69.94922536,65.67180751,64.26389849,62.90537804,61.75412684,60.26799577,59.32114379,58.79963431,56.42509985,54.73683036,52.44700962,54.29431569,52.20932234,52.32067991,51.67904209,51.7768762,51.59971906,50.35026754,49.85530805,48.08545957,47.75943142,46.17002548,45.60773266,45.83403479,45.1692784,45.94122873,45.46805464,45.87175199,46.44481838,43.53449849,43.18810756,42.70471051
POL,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,376.6412507,373.6227739,364.5105801,365.1748789,360.2184242,362.6145486,377.2854098,367.2356741,339.0764299,329.2661974,317.4522221,313.5005504,306.12276,318.9497348,323.7941198,322.7650584,336.5726614,335.9202004,329.567078,316.0212103,334.2245754,333.5987653,325.9532961,321.9270437,309.5824485,312.7154215,323.54699,336.7654162,336.0809055,317.682527,302.4370943,331.0771631
POL,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,27.83637462,23.7584903,21.96119017,22.72692981,22.70403592,23.49821508,23.34861453,23.45011029,23.28773024,22.77006826,22.88628182,23.01840988,21.70734571,21.44562774,21.96554528,22.20620674,22.51764884,23.29338364,22.8877086,20.00942517,19.60061759,19.8679411,19.93573462,20.09045328,19.74295689,19.06205084,19.51679449,20.49587526,20.77591323,19.76005335,20.46985595,20.61667289
POL,UNFCCC_AI,Waste,Aggregate GHGs,18.14228314,18.38255074,18.5360469,18.58899235,17.67356457,17.3316625,16.78968635,16.09883585,15.74013648,14.96384997,14.22554336,13.47600259,12.81186315,12.34691433,11.63357052,11.00017177,10.21396083,9.678383277,9.069249695,8.599151981,8.275632787,7.359363026,6.716420317,6.498000003,6.003980581,5.608233983,5.243512277,5.377967809,5.377941547,5.18212225,4.75248445,4.674724138
POL,UNFCCC_AI,Waste,CH4,17.14370494,17.39680228,17.56916013,17.63410702,16.72933253,16.38761907,15.83736581,15.15417566,14.75804742,14.03252301,13.2169087,12.47514735,11.79668892,11.4035111,10.76149684,10.10123949,9.323426424,8.781881369,8.227417843,7.750269865,7.372526548,6.449087895,5.758266081,5.535300916,5.025276262,4.624036691,4.173053124,4.297835417,4.269032142,4.112063532,3.688650032,3.585188
POL,UNFCCC_AI,Waste,CO2,0.340987675,0.304886237,0.289719332,0.286334149,0.28736467,0.291517675,0.295814735,0.295605039,0.315614939,0.261714203,0.335144051,0.323237703,0.336110199,0.265244547,0.197254717,0.215758794,0.215085748,0.213208195,0.16671831,0.155019201,0.194285445,0.190509139,0.199309671,0.204500951,0.210210034,0.203498611,0.282835272,0.28309235,0.306268242,0.259966951,0.25410003,0.274560962
POL,UNFCCC_AI,Waste,N2O,0.657590523,0.680862226,0.677167441,0.668551185,0.656867361,0.652525754,0.656505804,0.649055156,0.666474121,0.669612752,0.673490603,0.677617543,0.679064033,0.678158689,0.674818972,0.683173492,0.675448654,0.683293713,0.675113542,0.693862915,0.708820794,0.719765992,0.758844565,0.758198136,0.768494285,0.780698681,0.787623881,0.797040042,0.802641163,0.810091767,0.809734388,0.814975176
PRT,UNFCCC_AI,Agriculture,Aggregate GHGs,7.339172771,7.36883076,7.253468123,7.195529504,7.22248913,7.277510942,7.466801194,7.494201724,7.454143544,7.584251419,7.69895188,7.449325321,7.326248923,7.047524813,7.253506605,6.929264676,6.878922966,6.994935386,6.944269475,6.880592048,6.81425553,6.768834859,6.793961289,6.757299323,6.890137837,6.911357199,6.954205953,7.067601174,7.148643377,7.24861541,7.271889098,7.25818096
PRT,UNFCCC_AI,Agriculture,CH4,5.010207646,5.052520989,4.971999499,4.926455781,4.938796183,5.037642727,5.086011896,5.120837222,5.160972041,5.239289997,5.215534687,5.061151622,4.934804134,4.806481768,4.818679991,4.887992189,4.909206318,4.882225274,4.863476446,4.836058965,4.779823652,4.730273378,4.698691353,4.629295963,4.638341103,4.7139514,4.806077592,4.914409548,4.978865021,5.024180207,5.031594823,5.085136409
PRT,UNFCCC_AI,Agriculture,CO2,0.048448334,0.048448334,0.048448334,0.048448334,0.048448334,0.038422355,0.054381388,0.05472439,0.041733837,0.049267042,0.06001171,0.050926967,0.040110593,0.035052702,0.036931901,0.038330643,0.047557724,0.055181485,0.060347843,0.058705836,0.046924447,0.053539313,0.049533868,0.045135695,0.056017899,0.06513749,0.066172446,0.056801624,0.050468969,0.041481182,0.043047731,0.031036835
PRT,UNFCCC_AI,Agriculture,N2O,2.28051679,2.267861437,2.23302029,2.220625388,2.235244612,2.201445861,2.32640791,2.318640113,2.251437666,2.295694381,2.423405483,2.337246732,2.351334196,2.205990344,2.397894713,2.002941844,1.922158925,2.057528627,2.020445186,1.985827246,1.987507431,1.985022168,2.045736068,2.082867665,2.195778836,2.132268309,2.081955915,2.096390002,2.119309387,2.182954021,2.197246544,2.142007716
PRT,UNFCCC_AI,Energy,Aggregate GHGs,40.69156448,42.6215364,46.77534937,45.3081174,46.00447998,49.57130334,46.80628359,49.37779733,53.93223912,61.27783473,59.88001076,60.19143702,64.36974779,59.26373947,61.57494061,63.95527856,59.55447364,56.45064755,54.51221894,53.33741656,48.84513324,48.15246498,46.67914836,44.52780372,43.94352052,48.36530114,47.20127999,51.75974671,48.46450534,44.3733464,38.52954596,36.96122625
PRT,UNFCCC_AI,Energy,CH4,0.795428664,0.771016395,0.752530053,0.732362802,0.696304417,0.62136478,0.615178232,0.600632841,0.590302487,0.585165563,0.584725556,0.566784015,0.557319961,0.537920033,0.523716977,0.502778947,0.484937901,0.470468459,0.45605734,0.443750186,0.432771602,0.437343845,0.430506014,0.43076533,0.424957369,0.425464988,0.421749621,0.423153984,0.422400094,0.417734222,0.409816717,0.41463804
PRT,UNFCCC_AI,Energy,CO2,39.45429859,41.39941812,45.56022586,44.08984335,44.79250997,48.38515646,45.58661354,48.14262122,52.67246602,59.94548449,58.53864437,58.86936513,63.17144023,58.10256267,60.39759015,62.80030709,58.44416911,55.36708608,53.44600582,52.32430871,47.86181661,47.19362279,45.76008701,43.63773,43.05562078,47.43783574,46.27623873,50.78758446,47.51359309,43.43484733,37.62520717,36.03874188
PRT,UNFCCC_AI,Energy,N2O,0.441837229,0.451101884,0.462593452,0.485911246,0.515665591,0.564782101,0.604491815,0.634543267,0.669470614,0.747184679,0.756640834,0.755287873,0.640987596,0.623256768,0.653633482,0.652192523,0.625366635,0.613093017,0.610155784,0.569357661,0.550545026,0.521498341,0.488555343,0.459308383,0.462942375,0.502000405,0.503291642,0.549008271,0.528512163,0.520764849,0.494522071,0.507846332
PRT,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,,,,,,0.068550909,0.094300454,0.153836955,0.217175844,0.298335214,0.378176501,0.482209152,0.609577399,0.744479443,0.859357943,1.015432696,1.182399861,1.404085404,1.642081256,1.828007999,1.960120386,2.106684618,2.238635972,2.382474466,2.499280539,2.631525864,2.761579871,2.938517789,3.050175553,3.176056538,3.133703865,3.209731605
PRT,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,6.332374885,6.165663734,5.818622902,5.709343305,5.722784888,6.601527732,6.71191499,7.108575438,7.24939862,7.683473524,7.971541647,7.253217738,7.501045467,7.624561489,8.340812832,8.378191875,8.082516508,8.912965263,8.694642856,6.958506021,7.392321787,6.731886622,6.422789232,6.88534984,7.361626831,7.412415751,6.848743961,7.272729812,6.914390595,7.27111792,7.213020648,7.132103857
PRT,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.029261237,0.021621258,0.024522086,0.023870055,0.025416845,0.024723251,0.020995569,0.029208246,0.027940449,0.027650443,0.028790308,0.02051077,0.022640828,0.026062327,0.03144755,0.03000741,0.025630286,0.032279163,0.023363701,0.018015567,0.027406703,0.02558473,0.015799409,0.022707209,0.028017307,0.029793638,0.030144251,0.030564744,0.018177516,0.030332064,0.029550528,0.030209256
PRT,UNFCCC_AI,Industrial Processes and Product Use,CO2,5.769000279,5.642092551,5.304261141,5.288502437,5.358495406,6.037444949,6.112577497,6.420939294,6.446961114,6.835712552,7.007483367,6.229303026,6.346773426,6.310935685,6.858081132,6.784336679,6.338535396,6.917868622,6.516254467,4.735434264,5.008741401,4.478476629,4.073450603,4.397454049,4.747567581,4.676292575,4.000451375,4.235676391,3.77668172,3.990219515,3.993440012,3.831643276
PRT,UNFCCC_AI,Industrial Processes and Product Use,N2O,0.534113369,0.501949925,0.489839675,0.396970812,0.338872637,0.470808622,0.484041469,0.504590944,0.557321214,0.521775316,0.557091472,0.521194791,0.522053813,0.543084034,0.591926206,0.548415091,0.535950964,0.558732073,0.512943432,0.377048192,0.396053297,0.121140645,0.094903248,0.082714117,0.086761403,0.074803674,0.056568464,0.067970888,0.069355805,0.074509803,0.056326243,0.06051972
PRT,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,7.137787841,-2.231187445,-8.867270423,-9.69270148,-8.826245963,-10.19141227,-9.058057703,-10.0966972,-9.70817329,-10.20315554,-2.046459433,-8.341424743,-7.914580268,4.929749558,-4.386767965,3.489286265,-1.937175001,-3.499134844,-9.461824529,-10.36065935,-6.561153849,-3.04638968,-1.184842552,-0.017605254,-5.115764379,-3.782432698,1.050621963,21.47187971,-3.496923611,-4.498538166,-4.707123161,-6.021050338
PRT,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,0.817675042,0.408936396,0.09177259,0.083956222,0.185826265,0.268593575,0.124519245,0.040159394,0.131862915,0.036557561,0.309405424,0.218420997,0.296111859,0.992762672,0.199850387,0.861892852,0.166578452,0.070806595,0.023786096,0.163798108,0.294715215,0.154823069,0.254210595,0.310168412,0.031629475,0.113551467,0.374047733,1.342173588,0.07143686,0.078215973,0.117374301,0.249428531
PRT,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,5.705174839,-3.136148433,-9.362822591,-10.17828018,-9.443480405,-10.91563663,-9.61832824,-10.5701184,-10.32208155,-10.71608141,-2.933769425,-9.133762407,-8.829742378,3.092550018,-5.222652436,1.776051328,-2.775115135,-4.235927123,-10.13800316,-11.21772432,-7.587361623,-3.895397191,-2.165612311,-1.073757324,-5.815390122,-4.590966192,-0.072613084,19.12023819,-4.186109217,-5.174820861,-5.412311609,-6.874662718
PRT,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,0.61493796,0.496024592,0.403779577,0.401622482,0.431408177,0.455630789,0.435751292,0.433261799,0.482045344,0.47636831,0.577904568,0.573916667,0.619050251,0.844436868,0.636034085,0.851342086,0.671361683,0.665985684,0.652392538,0.693266854,0.731492558,0.694184442,0.726559164,0.745983658,0.667996268,0.694982027,0.749187314,1.009467936,0.617748747,0.598066722,0.587814147,0.604183849
PRT,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,,,,,,0.068550909,0.094300454,0.153836955,0.217175844,0.298335214,0.378176501,0.482209152,0.609577399,0.744479443,0.859357943,1.015432696,1.182399861,1.404085404,1.642081256,1.828007999,1.960120386,2.106684618,2.238635972,2.382474466,2.499280539,2.631525864,2.761579871,2.938517789,3.050175553,3.176056538,3.133703865,3.209731605
PRT,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,66.61114258,59.16630046,56.37584086,54.05276738,55.8263805,59.11493156,57.95476723,60.10280027,65.35052575,72.96548134,80.37356083,73.5985202,78.48037158,86.22889917,80.13380343,89.97850541,79.7122966,75.82631065,67.43868976,63.44945009,62.96870674,65.01178511,64.89196703,64.13914354,58.92599363,64.3962119,67.40255782,92.87587819,64.26806947,59.61696803,53.32222464,50.33835685
PRT,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,11.55414996,11.28172303,11.01962289,11.07787033,11.32341377,11.58162048,11.64512082,11.77623442,12.09314466,12.26463853,12.76201057,12.66838659,12.76958447,13.47173996,12.67260966,13.25794986,12.46231504,12.15719132,11.85373442,11.82002229,11.73691124,11.48626125,11.31599293,11.11068617,10.69231855,10.55145787,10.74401144,11.7651078,10.46092243,10.51000769,10.35273164,10.52220661
PRT,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,50.98399569,43.96093728,41.55729356,39.25574995,40.76326562,43.55273686,42.14317003,44.05696258,48.84651397,56.12137191,62.67760714,56.01872732,60.72996385,67.54837285,62.08068319,71.41066647,62.06770864,58.11869436,49.88993293,45.91867913,45.34662015,47.84440998,47.73293893,47.02897224,42.06965313,47.61247336,50.29409421,74.22651686,47.18661886,42.319224,36.28288992,33.06366744
PRT,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,4.07299693,3.923640162,3.79892441,3.719147098,3.739701115,3.912023308,4.072175932,4.115766317,4.193691275,4.281135682,4.555766615,4.429197134,4.37124586,4.464306916,4.521152642,4.29445639,3.999873059,4.146339564,4.052941159,3.882740667,3.925054961,3.574429264,3.604399196,3.617010662,3.6647414,3.600754816,3.602872298,3.945735737,3.570352625,3.6116798,3.552899213,3.5427512
PRT,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,,,,,,0.068550909,0.094300454,0.153836955,0.217175844,0.298335214,0.378176501,0.482209152,0.609577399,0.744479443,0.859357943,1.015432696,1.182399861,1.404085404,1.642081256,1.828007999,1.960120386,2.106684618,2.238635972,2.382474466,2.499280539,2.631525864,2.761579871,2.938517789,3.050175553,3.176056538,3.133703865,3.209731605
PRT,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,59.47335474,61.39748791,65.24311128,63.74546886,64.65262646,69.30634383,67.01282494,70.19949748,75.05869904,83.16863688,82.42002026,81.93994494,86.39495185,81.29914961,84.52057139,86.48921915,81.6494716,79.32544549,76.90051429,73.81010944,69.52986059,68.05817479,66.07680959,64.15674879,64.041758,68.1786446,66.35193586,71.40399848,67.76499308,64.1155062,58.0293478,56.35940719
PRT,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,10.73647492,10.87278663,10.9278503,10.99391411,11.1375875,11.3130269,11.52060157,11.73607503,11.96128174,12.22808097,12.45260515,12.44996559,12.47347261,12.47897729,12.47275927,12.39605701,12.29573659,12.08638473,11.82994833,11.65622418,11.44219602,11.33143818,11.06178234,10.80051776,10.66068908,10.4379064,10.3699637,10.42293421,10.38948557,10.43179172,10.23535734,10.27277808
PRT,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,45.27882085,47.09708571,50.92011615,49.43403013,50.20674602,54.4683735,51.76149827,54.62708098,59.16859552,66.83745333,65.61137657,65.15248973,69.55970623,64.45582283,67.30333562,69.63461514,64.84282377,62.35462148,60.02793609,57.13640345,52.93398178,51.73980717,49.89855124,48.10272956,47.88504326,52.20343955,50.3667073,55.10627868,51.37272808,47.49404486,41.69520153,39.93833016
PRT,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,3.45805897,3.42761557,3.395144832,3.317524617,3.308292938,3.456392518,3.63642464,3.682504517,3.711645931,3.804767372,3.977862047,3.855280467,3.752195609,3.619870047,3.885118557,3.443114303,3.328511376,3.48035388,3.400548621,3.189473813,3.193562403,2.880244823,2.877840031,2.871027005,2.996745133,2.905772788,2.853684985,2.936267801,2.952603878,3.013613077,2.965085066,2.93856735
PRT,UNFCCC_AI,Waste,Aggregate GHGs,5.110242604,5.241457017,5.395670891,5.532478652,5.702872464,5.85600181,6.027825164,6.218922991,6.422917752,6.623077203,6.869515973,7.045964863,7.197909667,7.363323837,7.351311347,7.226484033,7.133558481,6.966897288,6.749383018,6.633594817,6.478150029,6.404988336,6.180910701,5.986295915,5.846472813,5.489570511,5.34770595,5.303920779,5.23745377,5.222426473,5.014892097,5.007896122
PRT,UNFCCC_AI,Waste,CH4,4.90157737,5.027627989,5.17879866,5.311225472,5.477070057,5.629296143,5.798415874,5.985396719,6.182066766,6.375974967,6.623554599,6.801519189,6.95870769,7.10851316,7.098914753,6.975278462,6.875962082,6.701411832,6.487050838,6.358399461,6.202194067,6.138236226,5.916785564,5.717749257,5.569373298,5.268696371,5.111992239,5.054805937,4.970042944,4.959545226,4.764395274,4.742794372
PRT,UNFCCC_AI,Waste,CO2,0.007073653,0.007126704,0.007180816,0.00723601,0.007292308,0.007349732,0.007925844,0.008796078,0.007434549,0.00698924,0.005237116,0.002894603,0.001381974,0.007271776,0.010732437,0.011640724,0.012561546,0.014485294,0.00532796,0.017954642,0.016499313,0.014168442,0.015479765,0.022409817,0.025836996,0.024173739,0.023844746,0.026216202,0.031984303,0.027496842,0.033506615,0.036908168
PRT,UNFCCC_AI,Waste,N2O,0.201591581,0.206702324,0.209691415,0.21401717,0.218510099,0.219355934,0.221483446,0.224730194,0.233416438,0.240112996,0.240724258,0.241551071,0.237820003,0.247538901,0.241664156,0.239564846,0.245034853,0.251000162,0.25700422,0.257240714,0.259456649,0.252583668,0.248645372,0.24613684,0.251262519,0.196700401,0.211868964,0.22289864,0.235426523,0.235384405,0.216990208,0.228193583
ROU,UNFCCC_AI,Agriculture,Aggregate GHGs,34.65138178,28.96230568,25.44321061,25.43579035,24.49675346,24.59156078,24.02332054,22.58898313,21.94276535,20.847568,19.794874,19.83542394,20.28499751,20.77747179,20.63224772,21.11051886,21.3667274,21.13483948,20.69416582,20.07888203,17.94359478,18.15960157,17.9333127,18.50849243,18.68856897,18.92501523,18.82994207,18.96497425,19.52541845,19.24310109,19.01069236,19.16930397
ROU,UNFCCC_AI,Agriculture,CH4,20.02087527,17.31035362,15.50789327,15.00438605,14.46215402,14.46078133,14.42496979,13.20121509,13.03362457,12.37675163,12.22430248,11.69611469,12.22847557,12.57139189,12.25179562,12.36993174,12.85060654,13.15089026,12.26534517,11.79165162,10.03546447,10.02475218,10.40692328,10.1496741,10.35402291,10.48134897,10.36431426,10.00955522,9.887056761,9.858230643,10.17876796,9.641177873
ROU,UNFCCC_AI,Agriculture,CO2,0.18251157,0.079105014,0.074117248,0.090343079,0.109428072,0.097708172,0.09772657,0.086733384,0.089219142,0.073728558,0.10290107,0.121100245,0.10597109,0.122845342,0.136087951,0.138540923,0.129658114,0.117433598,0.136984308,0.123050111,0.107216209,0.090650085,0.076625517,0.089900151,0.082146892,0.094342723,0.113239016,0.12459731,0.125417428,0.128582927,0.135556047,0.161252944
ROU,UNFCCC_AI,Agriculture,N2O,14.44799494,11.57284704,9.861200101,10.34106122,9.92517137,10.03307128,9.500624176,9.301034658,8.81992164,8.397087814,7.46767045,8.018209003,7.950550847,8.083234556,8.244364157,8.602046196,8.386462748,7.866515622,8.29183635,8.164180305,7.800914102,8.044199308,7.4497639,8.268918185,8.252399172,8.34932353,8.352388792,8.830821727,9.512944261,9.256287516,8.696368353,9.366873154
ROU,UNFCCC_AI,Energy,Aggregate GHGs,185.042766,153.1763196,144.3589426,133.9393558,132.1460596,135.5848923,139.8119845,136.1986449,121.0208332,106.6979024,98.36366653,102.2693912,102.8678313,107.2058515,103.3741676,102.0667083,103.5175739,106.9873695,107.5635439,92.69750472,88.40742739,94.32263523,93.45210131,82.34358859,80.95015718,79.56242681,77.74388942,80.47869588,80.54563582,77.37089243,73.80078116,76.90991898
ROU,UNFCCC_AI,Energy,CH4,33.69127384,28.67813932,26.71411098,25.48227507,25.97990069,26.95418193,26.91361714,33.05887489,30.72701111,30.01794813,18.06778825,16.98369485,18.78429063,19.49606074,18.10558891,18.28262527,17.19172033,15.70783007,15.44651699,14.31582031,13.61816178,13.30098204,12.83008316,12.18956057,11.77676833,11.48785403,10.94751289,10.7926155,10.45917707,10.66583262,10.02640389,10.00939456
ROU,UNFCCC_AI,Energy,CO2,150.8042734,124.0342895,116.8656164,107.7720351,105.5482917,107.9714642,112.1874042,102.3564077,89.59672986,76.11978589,79.68157489,84.74173534,83.54383039,87.13525482,84.68025105,83.31899818,85.84343171,90.75386627,91.55173098,77.83862762,74.25137505,80.43648745,80.01453247,69.61277038,68.63158477,67.54433074,66.25928301,69.12802879,69.51435675,66.11807978,63.20536079,66.28613594
ROU,UNFCCC_AI,Energy,N2O,0.547218831,0.463890706,0.779215283,0.685045626,0.617867217,0.659246167,0.710963144,0.783362315,0.697092265,0.560168374,0.614303381,0.543961024,0.539710316,0.574535949,0.588327614,0.465084812,0.482421869,0.525673131,0.565295941,0.543056792,0.537890565,0.585165743,0.607485675,0.541257648,0.54180408,0.530242037,0.537093524,0.558051588,0.572102004,0.586980036,0.569016475,0.614388484
ROU,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,2.530705933,2.323075057,1.617715308,1.686531435,1.784721766,2.124125299,2.121278841,2.119960492,2.082730866,1.914437181,1.582786381,1.350430848,1.05642756,0.499539956,0.428944303,0.448067577,0.531477073,0.669411753,0.919411644,0.899820736,0.962411111,1.050851074,1.140551003,1.234135892,1.306368307,1.426980373,1.579339185,1.740804069,1.811469252,1.843699829,1.913065392,1.961802356
ROU,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,31.8071221,22.74908851,19.61454448,19.54885086,19.69925227,22.8243169,22.09736708,20.47773834,19.3809395,16.83326223,18.04286469,17.73598558,18.63696906,19.39057194,21.50578154,21.48416312,21.04086867,21.23979341,18.14195056,12.04457621,13.78198686,14.40067419,13.08702977,11.3652361,12.09466944,12.13798846,12.23688566,12.36857138,12.66467776,12.59373841,12.68690231,12.79485503
ROU,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.079708038,0.051760403,0.038287724,0.037104176,0.05438118,0.05549964,0.050612156,0.05887392,0.047768364,0.04347224,0.058561972,0.054664204,0.06508572,0.077750241,0.098321817,0.094609362,0.099096337,0.056702417,0.055993403,0.020127492,0.029319388,0.022009019,0.022786529,0.017188957,0.015446628,0.017592829,0.013630213,0.010346098,0.012339385,0.010380326,0.011063677,0.015991148
ROU,UNFCCC_AI,Industrial Processes and Product Use,CO2,25.51886312,18.09354406,15.06475821,14.82197812,15.23480129,17.62786183,16.84461483,15.69294111,15.15096446,12.78656011,13.5141307,14.08481131,15.60676798,16.5147312,18.40519077,18.28965463,18.29919545,18.14219663,16.20148015,10.5173698,11.73190697,12.27220766,11.03205255,9.658720645,10.40959341,10.39115891,10.33674113,10.3923578,10.63316146,10.63201818,10.67895048,10.73884155
